run_id,variant,case_set,instance_id,solved,steps_used,effective_steps,tree_nodes,steps_allowed,solve_fraction,total_tokens,cost_bpt,stopped_reason
N_c2_120b_linear,N,c2,headline_api_001,1,10,11,11,18,0.5556,30631,3675720.0,submitted
N_c2_120b_linear,N,c2,incident_brief_c2_001,1,8,9,9,18,0.4444,20951,2514120.0,submitted
N_c2_120b_linear,N,c2,invoice_summary_001,1,8,9,9,18,0.4444,23430,2811600.0,submitted
N_c2_120b_linear,N,c2,label_join_001,0,2,3,3,18,0.1111,5183,621960.0,parse_failure
N_c2_120b_linear,N,c2,partner_brief_001,0,18,19,19,18,1.0000,67059,8047080.0,max_iterations
N_c2_120b_linear,N,c2,profile_preview_001,0,18,19,19,18,1.0000,82344,9881280.0,max_iterations
N_c2_120b_linear,N,c2,queue_digest_001,1,8,9,9,18,0.4444,19489,2338680.0,submitted
N_c2_120b_linear,N,c2,ratio_guard_001,1,7,8,8,18,0.3889,19920,2390400.0,submitted
N_c2_120b_linear,N,c2,renewal_banner_001,0,11,12,12,18,0.6111,38683,4641960.0,parse_failure
N_c2_120b_linear,N,c2,retry_slot_001,1,9,10,10,18,0.5000,19808,2376960.0,submitted
N_c2_120b_linear,N,c2,shipment_digest_001,1,7,8,8,18,0.3889,18321,2198520.0,submitted
N_c2_120b_linear,N,c2,sprint_rollup_001,0,18,19,19,18,1.0000,68028,8163360.0,max_iterations
N_c2_120b_linear,N,c2,tag_visibility_001,0,3,4,4,18,0.1667,7112,853440.0,parse_failure
N_c2_120b_linear,N,c2,timeline_caption_001,0,18,19,19,18,1.0000,77120,9254400.0,max_iterations
N_c2_120b_linear,N,c2,window_center_001,1,8,9,9,18,0.4444,19462,2335440.0,submitted
N_c3_120b_linear,N,c3,alert_subject_001,0,18,19,19,18,1.0000,58572,7028640.0,max_iterations
N_c3_120b_linear,N,c3,backlog_health_medium_c3_001,0,18,19,19,18,1.0000,59942,7193040.0,max_iterations
N_c3_120b_linear,N,c3,c3_banner_trim_001,0,18,19,19,18,1.0000,46413,5569560.0,max_iterations
N_c3_120b_linear,N,c3,c3_clamp_floor_001,1,7,8,8,18,0.3889,16724,2006880.0,submitted
N_c3_120b_linear,N,c3,c3_csv_count_001,1,7,8,8,18,0.3889,16210,1945200.0,submitted
N_c3_120b_linear,N,c3,c3_eta_label_001,1,7,8,8,18,0.3889,14028,1683360.0,submitted
N_c3_120b_linear,N,c3,c3_initials_join_001,1,10,11,11,18,0.5556,25471,3056520.0,submitted
N_c3_120b_linear,N,c3,c3_slug_tail_001,1,7,8,8,18,0.3889,16203,1944360.0,submitted
N_c3_120b_linear,N,c3,c3_title_case_001,1,7,8,8,18,0.3889,14447,1733640.0,submitted
N_c3_120b_linear,N,c3,escalation_caption_001,0,6,7,7,18,0.3333,17444,2093280.0,parse_failure
N_c3_120b_linear,N,c3,invoice_alerts_medium_c3_001,1,8,9,9,18,0.4444,21901,2628120.0,submitted
N_c3_120b_linear,N,c3,ledger_preview_001,0,18,19,19,18,1.0000,55337,6640440.0,max_iterations
N_c3_120b_linear,N,c3,oncall_brief_medium_c3_001,1,9,10,10,18,0.5000,26841,3220920.0,submitted
N_c3_120b_linear,N,c3,quota_snapshot_medium_c3_001,0,0,0,0,0,,0,0.0,
N_c3_120b_linear,N,c3,release_notes_medium_c3_001,0,18,19,19,18,1.0000,56876,6825120.0,max_iterations
N_c3_120b_linear,N,c3,roster_signature_001,0,18,19,19,18,1.0000,70713,8485560.0,parse_failure
N_c3_120b_linear,N,c3,segment_badge_001,0,18,19,19,18,1.0000,59216,7105920.0,max_iterations
N_c3_120b_linear,N,c3,ticket_digest_medium_c3_001,0,18,19,19,18,1.0000,51687,6202440.0,max_iterations
N_c3_120b_linear,N,c3,transfer_digest_001,1,15,16,16,18,0.8333,49015,5881800.0,submitted
N_c3_120b_linear,N,c3,uptime_rollup_medium_c3_001,1,8,9,9,18,0.4444,25441,3052920.0,submitted
P_c1_best_combined,P,c1,board_rollup_001,1,3,4,4,18,0.1667,10108,420960.0,auto_finalized
P_c1_best_combined,P,c1,budget_snapshot_001,0,28,41,41,18,1.5556,220179,4330230.0,reviewer_rejected
P_c1_best_combined,P,c1,contact_card_001,1,17,19,19,18,0.9444,76297,1217820.0,reviewer_rejected
P_c1_best_combined,P,c1,digest_preview_001,1,5,6,6,18,0.2778,29592,1010250.0,auto_finalized
P_c1_best_combined,P,c1,incident_brief_001,1,4,5,5,18,0.2222,15514,747570.0,auto_finalized
P_c1_best_combined,P,c1,invoice_footer_001,0,0,0,0,0,,0,0.0,
P_c1_best_combined,P,c1,label_formatter_001,1,3,4,4,18,0.1667,9555,416700.0,auto_finalized
P_c1_best_combined,P,c1,median_window_001,1,3,4,4,18,0.1667,9066,369360.0,auto_finalized
P_c1_best_combined,P,c1,milestone_rollup_001,1,4,5,5,18,0.2222,19244,709800.0,auto_finalized
P_c1_best_combined,P,c1,nested_app_001,0,30,41,41,18,1.6667,299444,5914410.0,reviewer_rejected
P_c1_best_combined,P,c1,owner_recap_001,1,25,27,27,18,1.3889,81719,1139880.0,auto_finalized
P_c1_best_combined,P,c1,owner_sort_001,1,3,4,4,18,0.1667,8960,355110.0,auto_finalized
P_c1_best_combined,P,c1,priority_snapshot_001,1,4,5,5,18,0.2222,12499,475770.0,auto_finalized
P_c1_best_combined,P,c1,renewal_preview_001,1,20,22,22,18,1.1111,64621,879420.0,auto_finalized
P_c1_best_combined,P,c1,risk_score_001,1,3,4,4,18,0.1667,9413,378780.0,auto_finalized
P_c1_best_combined,P,c1,shipment_preview_001,0,36,39,39,18,2.0000,163477,3549900.0,reviewer_rejected
P_c1_best_combined,P,c1,simple_mean_bug_001,1,3,4,4,18,0.1667,9404,368700.0,auto_finalized
P_c1_best_combined,P,c1,status_slug_001,1,3,4,4,18,0.1667,8555,337740.0,auto_finalized
P_c1_best_combined,P,c1,team_digest_001,1,6,7,7,18,0.3333,23662,805530.0,auto_finalized
P_c1_best_combined,P,c1,workspace_digest_001,1,4,5,5,18,0.2222,14520,550170.0,auto_finalized
P_c2_best_combined,P,c2,assignee_board_001,0,0,0,0,0,,0,0.0,
P_c2_best_combined,P,c2,campaign_header_001,0,27,41,41,18,1.5000,173500,4038390.0,reviewer_rejected
P_c2_best_combined,P,c2,comment_highlight_001,1,4,5,5,18,0.2222,12153,458460.0,auto_finalized
P_c2_best_combined,P,c2,dispatch_preview_001,0,31,40,40,18,1.7222,188611,1974120.0,reviewer_rejected
P_c2_best_combined,P,c2,fee_rounding_001,1,3,4,4,18,0.1667,8495,343950.0,auto_finalized
P_c2_best_combined,P,c2,headline_api_001,1,15,25,25,18,0.8333,143969,485310.0,auto_finalized
P_c2_best_combined,P,c2,incident_brief_c2_001,1,5,6,6,18,0.2778,27156,909540.0,auto_finalized
P_c2_best_combined,P,c2,invoice_summary_001,1,3,4,4,18,0.1667,10424,443040.0,auto_finalized
P_c2_best_combined,P,c2,label_join_001,1,3,4,4,18,0.1667,8331,330750.0,auto_finalized
P_c2_best_combined,P,c2,partner_brief_001,1,5,6,6,18,0.2778,19727,691530.0,auto_finalized
P_c2_best_combined,P,c2,profile_preview_001,1,31,38,38,18,1.7222,152182,2183790.0,auto_finalized
P_c2_best_combined,P,c2,queue_digest_001,1,4,5,5,18,0.2222,11891,466530.0,auto_finalized
P_c2_best_combined,P,c2,ratio_guard_001,0,20,45,45,18,1.1111,328399,6539610.0,reviewer_rejected
P_c2_best_combined,P,c2,renewal_banner_001,0,23,25,25,18,1.2778,82232,2045430.0,reviewer_rejected
P_c2_best_combined,P,c2,retry_slot_001,1,3,4,4,18,0.1667,15648,591390.0,auto_finalized
P_c2_best_combined,P,c2,shipment_digest_001,1,4,5,5,18,0.2222,11972,460590.0,auto_finalized
P_c2_best_combined,P,c2,sprint_rollup_001,1,3,4,4,18,0.1667,9163,367410.0,auto_finalized
P_c2_best_combined,P,c2,tag_visibility_001,1,3,4,4,18,0.1667,14525,521700.0,auto_finalized
P_c2_best_combined,P,c2,timeline_caption_001,0,30,39,39,18,1.6667,149927,3104010.0,reviewer_rejected
P_c2_best_combined,P,c2,window_center_001,1,3,4,4,18,0.1667,8678,356190.0,auto_finalized
P_c3_best_combined,P,c3,alert_subject_001,1,20,22,22,18,1.1111,70028,663300.0,auto_finalized
P_c3_best_combined,P,c3,backlog_health_medium_c3_001,1,4,5,5,18,0.2222,12141,487440.0,auto_finalized
P_c3_best_combined,P,c3,c3_banner_trim_001,1,3,4,4,18,0.1667,8415,332370.0,auto_finalized
P_c3_best_combined,P,c3,c3_clamp_floor_001,1,3,4,4,18,0.1667,8650,354270.0,auto_finalized
P_c3_best_combined,P,c3,c3_csv_count_001,1,3,4,4,18,0.1667,8379,333810.0,auto_finalized
P_c3_best_combined,P,c3,c3_eta_label_001,1,3,4,4,18,0.1667,8339,333060.0,auto_finalized
P_c3_best_combined,P,c3,c3_initials_join_001,0,25,41,41,18,1.3889,181389,2719620.0,reviewer_rejected
P_c3_best_combined,P,c3,c3_slug_tail_001,1,3,4,4,18,0.1667,8491,351030.0,auto_finalized
P_c3_best_combined,P,c3,c3_title_case_001,1,5,7,7,18,0.2778,18359,637890.0,auto_finalized
P_c3_best_combined,P,c3,escalation_caption_001,0,25,27,27,18,1.3889,102628,2459640.0,reviewer_rejected
P_c3_best_combined,P,c3,invoice_alerts_medium_c3_001,1,4,5,5,18,0.2222,13612,667560.0,auto_finalized
P_c3_best_combined,P,c3,ledger_preview_001,1,4,5,5,18,0.2222,10798,419880.0,auto_finalized
P_c3_best_combined,P,c3,oncall_brief_medium_c3_001,1,5,6,6,18,0.2778,22127,776940.0,auto_finalized
P_c3_best_combined,P,c3,quota_snapshot_medium_c3_001,1,4,5,5,18,0.2222,11788,447240.0,auto_finalized
P_c3_best_combined,P,c3,release_notes_medium_c3_001,1,4,5,5,18,0.2222,11718,448920.0,auto_finalized
P_c3_best_combined,P,c3,roster_signature_001,0,18,43,43,18,1.0000,234295,3552690.0,reviewer_rejected
P_c3_best_combined,P,c3,segment_badge_001,0,35,39,39,18,1.9444,143373,2636580.0,reviewer_rejected
P_c3_best_combined,P,c3,ticket_digest_medium_c3_001,1,4,5,5,18,0.2222,20561,866760.0,auto_finalized
P_c3_best_combined,P,c3,transfer_digest_001,0,26,42,42,18,1.4444,254814,4509270.0,reviewer_rejected
P_c3_best_combined,P,c3,uptime_rollup_medium_c3_001,1,4,5,5,18,0.2222,21023,896640.0,auto_finalized
rafe_gpt120b_c1,rafe_gpt120b,c1,board_rollup_001,1,9,9,0,9,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,budget_snapshot_001,0,0,0,0,0,,0,0.0,
rafe_gpt120b_c1,rafe_gpt120b,c1,contact_card_001,1,12,12,0,12,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,digest_preview_001,1,15,15,0,15,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,incident_brief_001,1,12,12,0,12,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,invoice_footer_001,1,16,16,0,16,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,label_formatter_001,1,8,8,0,8,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,median_window_001,1,9,9,0,9,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,milestone_rollup_001,1,10,10,0,10,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,nested_app_001,1,9,9,0,9,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,numeric_drift_sum_001,1,10,10,0,10,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,owner_recap_001,1,14,14,0,14,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,owner_sort_001,1,7,7,0,7,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,pagination_drift_001,1,23,23,0,23,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,path_normalizer_cache_001,1,9,9,0,9,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,priority_snapshot_001,1,12,12,0,12,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,renewal_preview_001,1,10,10,0,10,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,retry_cap_001,1,12,12,0,12,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,risk_score_001,1,8,8,0,8,1.0000,0,0.0,submitted
rafe_gpt120b_c1,rafe_gpt120b,c1,search_hit_localize_001,1,13,13,0,13,1.0000,0,0.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,board_rollup_001,1,7,7,0,7,1.0000,4142,497040.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,budget_snapshot_001,1,8,8,0,8,1.0000,4277,513240.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,contact_card_001,0,40,40,0,40,1.0000,6579,789480.0,max_turns
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,digest_preview_001,0,40,40,0,40,1.0000,4706,564720.0,max_turns
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,incident_brief_001,1,15,15,0,15,1.0000,10611,1273320.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,invoice_footer_001,0,40,40,0,40,1.0000,3644,437280.0,max_turns
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,label_formatter_001,1,6,6,0,6,1.0000,4357,522840.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,median_window_001,1,8,8,0,8,1.0000,3465,415800.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,milestone_rollup_001,1,9,9,0,9,1.0000,3741,448920.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,nested_app_001,1,21,21,0,21,1.0000,3967,476040.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,numeric_drift_sum_001,1,8,8,0,8,1.0000,6395,767400.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,owner_recap_001,1,11,11,0,11,1.0000,4238,508560.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,owner_sort_001,1,6,6,0,6,1.0000,3445,413400.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,pagination_drift_001,0,40,40,0,40,1.0000,6608,792960.0,max_turns
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,path_normalizer_cache_001,1,9,9,0,9,1.0000,7260,871200.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,priority_snapshot_001,1,9,9,0,9,1.0000,3874,464880.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,renewal_preview_001,0,40,40,0,40,1.0000,4171,500520.0,max_turns
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,retry_cap_001,1,8,8,0,8,1.0000,3920,470400.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,risk_score_001,1,7,7,0,7,1.0000,3419,410280.0,submitted
rafe_gpt_plan_critic_qwen_c1,rafe_gpt_plan_critic_qwen,c1,search_hit_localize_001,1,7,7,0,7,1.0000,3847,461640.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,board_rollup_001,1,6,6,0,6,1.0000,2275,273000.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,budget_snapshot_001,1,13,13,0,13,1.0000,2530,303600.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,contact_card_001,1,17,17,0,17,1.0000,2428,291360.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,digest_preview_001,1,9,9,0,9,1.0000,2487,298440.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,incident_brief_001,1,11,11,0,11,1.0000,2473,296760.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,invoice_footer_001,0,40,40,0,40,1.0000,2201,264120.0,max_turns
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,label_formatter_001,0,40,40,0,40,1.0000,2648,317760.0,max_turns
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,median_window_001,1,8,8,0,8,1.0000,2107,252840.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,milestone_rollup_001,1,9,9,0,9,1.0000,2124,254880.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,nested_app_001,1,8,8,0,8,1.0000,2389,286680.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,numeric_drift_sum_001,1,11,11,0,11,1.0000,2288,274560.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,owner_recap_001,1,12,12,0,12,1.0000,2643,317160.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,owner_sort_001,1,7,7,0,7,1.0000,2160,259200.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,pagination_drift_001,0,40,40,0,40,1.0000,2260,271200.0,max_turns
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,path_normalizer_cache_001,1,8,8,0,8,1.0000,2464,295680.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,priority_snapshot_001,1,9,9,0,9,1.0000,2255,270600.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,renewal_preview_001,1,9,9,0,9,1.0000,2497,299640.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,retry_cap_001,1,10,10,0,10,1.0000,2226,267120.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,risk_score_001,1,7,7,0,7,1.0000,2197,263640.0,submitted
rafe_gpt_plan_qwen_code_c1,rafe_gpt_plan_qwen_code,c1,search_hit_localize_001,1,7,7,0,7,1.0000,2355,282600.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,board_rollup_001,1,6,6,0,6,1.0000,3300,396000.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,budget_snapshot_001,1,11,11,0,11,1.0000,5199,623880.0,reviewer_rejected
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,contact_card_001,0,13,13,0,13,1.0000,4971,596520.0,reviewer_rejected
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,digest_preview_001,0,13,13,0,13,1.0000,5356,642720.0,reviewer_rejected
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,incident_brief_001,1,11,11,0,11,1.0000,3461,415320.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,invoice_footer_001,0,26,26,0,26,1.0000,3258,390960.0,max_turns
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,label_formatter_001,1,10,10,0,10,1.0000,3238,388560.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,median_window_001,1,6,6,0,6,1.0000,2982,357840.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,milestone_rollup_001,1,9,9,0,9,1.0000,3179,381480.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,nested_app_001,1,8,8,0,8,1.0000,3339,400680.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,numeric_drift_sum_001,1,8,8,0,8,1.0000,3253,390360.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,owner_recap_001,1,9,9,0,9,1.0000,3327,399240.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,owner_sort_001,1,7,7,0,7,1.0000,3002,360240.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,pagination_drift_001,1,9,9,0,9,1.0000,3268,392160.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,path_normalizer_cache_001,1,8,8,0,8,1.0000,3348,401760.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,priority_snapshot_001,1,9,9,0,9,1.0000,4244,509280.0,reviewer_rejected
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,renewal_preview_001,1,10,10,0,10,1.0000,3393,407160.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,retry_cap_001,0,13,13,0,13,1.0000,3359,403080.0,reviewer_rejected
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,risk_score_001,1,7,7,0,7,1.0000,3048,365760.0,submitted
rafe_gpt_plan_qwen_code_rev_c1,rafe_gpt_plan_qwen_code_rev,c1,search_hit_localize_001,0,0,0,0,0,,0,0.0,
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,board_rollup_001,1,3,4,4,15,0.2000,10154,410640.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,budget_snapshot_001,0,14,17,17,15,0.9333,65045,2142240.0,max_iterations
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,contact_card_001,0,12,18,18,15,0.8000,102973,3374670.0,max_iterations
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,digest_preview_001,0,12,17,17,15,0.8000,153015,4922910.0,max_iterations
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,incident_brief_001,1,4,5,5,15,0.2667,16757,614400.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,invoice_footer_001,1,11,15,15,15,0.7333,116151,3769740.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,label_formatter_001,1,5,6,6,15,0.3333,22124,753990.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,median_window_001,1,3,4,4,15,0.2000,8966,360600.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,milestone_rollup_001,1,4,5,5,15,0.2667,11793,454410.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,nested_app_001,0,9,10,10,15,0.6000,29673,1010250.0,model_error
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,numeric_drift_sum_001,1,4,5,5,15,0.2667,12717,493650.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,owner_recap_001,0,0,0,0,0,,0,0.0,
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,owner_sort_001,0,0,0,0,0,,0,0.0,
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,pagination_drift_001,0,9,18,18,15,0.6000,115938,3588570.0,max_iterations
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,path_normalizer_cache_001,1,4,5,5,15,0.2667,16842,632970.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,priority_snapshot_001,1,3,4,4,15,0.2000,10064,402540.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,renewal_preview_001,0,15,16,16,15,1.0000,42827,1593780.0,max_iterations
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,retry_cap_001,1,7,9,9,15,0.4667,43234,1601580.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,risk_score_001,1,3,4,4,15,0.2000,9498,376650.0,auto_finalized
rafe_mcts_baseline_c1,rafe_mcts_baseline,c1,search_hit_localize_001,1,3,4,4,15,0.2000,10759,506910.0,auto_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,board_rollup_001,1,3,4,4,15,0.2000,10161,417240.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,budget_snapshot_001,0,15,16,16,15,1.0000,50463,1839780.0,max_iterations
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,contact_card_001,0,11,13,13,15,0.7333,53599,1720560.0,empty_patch_guardrail
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,digest_preview_001,0,10,18,18,15,0.6667,138164,4319790.0,max_iterations
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,incident_brief_001,1,4,5,5,15,0.2667,17420,683520.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,invoice_footer_001,1,14,15,15,15,0.9333,83572,2662770.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,label_formatter_001,0,3,4,4,15,0.2000,11881,457140.0,max_iterations
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,median_window_001,1,3,4,4,15,0.2000,8873,353400.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,milestone_rollup_001,1,4,5,5,15,0.2667,14123,521700.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,nested_app_001,1,5,6,6,15,0.3333,14582,544650.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,numeric_drift_sum_001,1,3,4,4,15,0.2000,9687,395280.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,owner_recap_001,1,8,9,9,15,0.5333,35081,1179780.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,owner_sort_001,1,3,4,4,15,0.2000,8937,353340.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,pagination_drift_001,1,8,12,12,15,0.5333,70535,2245650.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,path_normalizer_cache_001,1,4,5,5,15,0.2667,16879,630300.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,priority_snapshot_001,1,3,4,4,15,0.2000,10384,431580.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,renewal_preview_001,0,15,16,16,15,1.0000,45951,1515600.0,max_iterations
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,retry_cap_001,1,6,7,7,15,0.4000,28488,1045260.0,critic_accepted_finalized
rafe_mcts_critic_gate_c1,rafe_mcts_critic_gate,c1,risk_score_001,1,3,4,4,15,0.2000,9211,361380.0,critic_accepted_finalized
